activo;temporalidad;direccion_analizada;familia_salida;entryLeadBars;hora_referencia_jst;sl_lookback;tipo_tp;tp1_r;tp2_r;tp3_r;sl_pips;hora_cierre_objetivo_jst;total_trades;total_trades_ejecutados;win_rate;profit_factor;r_neto_total;promedio_r_por_trade;max_drawdown_r;racha_max_perdidas;avg_r_ganadoras;avg_r_perdedoras;payoff_ratio;fecha_inicio_datos;fecha_fin_datos;cantidad_velas;dias_historico;meses_historico;muestra_menor_1_anio;trades_por_1000_velas;r_por_1000_velas;score_robustez
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;35,00;10:20;24;24;54,17%;1,59;1,66;0,07;-1,43;4;0,34;-0,26;1,35;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;28,62
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;35,00;10:25;24;24;58,33%;1,29;0,87;0,04;-1,46;3;0,28;-0,30;0,92;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,42
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;35,00;10:30;24;24;54,17%;1,06;0,20;0,01;-1,63;4;0,25;-0,28;0,90;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,80
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;5,00;10:00;24;24;33,33%;1,03;0,34;0,01;-7,06;6;1,51;-0,73;2,06;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;18,54
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;5,00;10:05;24;24;41,67%;1,22;2,40;0,10;-5,38;6;1,36;-0,80;1,70;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;22,91
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;5,00;10:10;24;24;45,83%;1,62;6,62;0,28;-5,28;5;1,57;-0,82;1,92;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,06;30,18
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;5,00;10:15;24;24;45,83%;2,44;15,20;0,63;-4,26;6;2,34;-0,81;2,88;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,13;45,40
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;5,00;10:20;24;24;45,83%;2,55;16,34;0,68;-4,48;7;2,44;-0,81;3,02;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,14;47,24
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;5,00;10:25;24;24;50,00%;2,15;12,00;0,50;-4,40;6;1,87;-0,87;2,15;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,10;40,05
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;5,00;10:30;24;24;41,67%;1,69;8,00;0,33;-5,02;6;1,95;-0,82;2,37;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;32,20
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;10,00;10:00;24;24;41,67%;1,21;1,13;0,05;-3,87;6;0,65;-0,39;1,69;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;22,74
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;10,00;10:05;24;24;50,00%;1,24;1,46;0,06;-3,33;5;0,62;-0,50;1,24;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,78
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;10,00;10:10;24;24;50,00%;1,53;3,05;0,13;-3,34;5;0,74;-0,48;1,53;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;27,50
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;10,00;10:15;24;24;50,00%;2,41;8,18;0,34;-2,84;6;1,16;-0,48;2,41;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;39,82
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;10,00;10:20;24;24;54,17%;2,45;9,03;0,38;-2,42;4;1,17;-0,57;2,07;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;41,32
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;10,00;10:25;24;24;58,33%;2,08;6,80;0,28;-2,07;3;0,94;-0,63;1,49;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,06;36,62
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;10,00;10:30;24;24;50,00%;1,50;3,77;0,16;-3,15;3;0,94;-0,63;1,50;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;28,11
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;15,00;10:00;24;24;41,67%;1,05;0,23;0,01;-3,11;6;0,44;-0,30;1,48;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;21,29
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;15,00;10:05;24;24;50,00%;1,03;0,15;0,01;-2,71;5;0,41;-0,40;1,03;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;21,40
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;15,00;10:10;24;24;50,00%;1,24;1,15;0,05;-2,77;5;0,49;-0,40;1,24;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,96
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;15,00;10:15;24;24;50,00%;1,99;4,63;0,19;-2,39;6;0,78;-0,39;1,99;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;33,53
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;15,00;10:20;24;24;54,17%;2,16;5,47;0,23;-2,12;4;0,78;-0,43;1,83;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;35,98
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;15,00;10:25;24;24;58,33%;1,77;3,81;0,16;-1,78;3;0,62;-0,49;1,27;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;31,68
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;15,00;10:30;24;24;50,00%;1,48;2,45;0,10;-2,21;3;0,63;-0,42;1,48;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;27,62
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;20,00;10:00;24;24;41,67%;0,98;-0,08;-0,00;-2,58;6;0,33;-0,24;1,37;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,93
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;20,00;10:05;24;24;50,00%;0,91;-0,39;-0,02;-2,28;5;0,31;-0,34;0,91;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,66
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;20,00;10:10;24;24;50,00%;1,09;0,37;0,02;-2,33;5;0,37;-0,34;1,09;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,43
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;20,00;10:15;24;24;50,00%;1,74;2,97;0,12;-2,04;6;0,58;-0,33;1,74;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,35
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;20,00;10:20;24;24;54,17%;1,89;3,60;0,15;-1,84;4;0,59;-0,37;1,60;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;32,38
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;20,00;10:25;24;24;58,33%;1,53;2,27;0,09;-1,67;3;0,47;-0,43;1,09;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;28,40
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;20,00;10:30;24;24;50,00%;1,24;1,09;0,05;-2,16;3;0,47;-0,38;1,24;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,46
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;25,00;10:00;24;24;41,67%;0,91;-0,26;-0,01;-2,26;6;0,26;-0,21;1,27;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,70
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;25,00;10:05;24;24;50,00%;0,91;-0,30;-0,01;-2,02;5;0,25;-0,27;0,91;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,93
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;25,00;10:10;24;24;50,00%;1,11;0,35;0,01;-2,06;5;0,29;-0,27;1,11;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,85
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;25,00;10:15;24;24;50,00%;1,77;2,43;0,10;-1,83;6;0,47;-0,26;1,77;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,29
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;25,00;10:20;24;24;54,17%;1,81;2,73;0,11;-1,67;4;0,47;-0,31;1,53;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;31,09
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;25,00;10:25;24;24;58,33%;1,45;1,62;0,07;-1,54;3;0,37;-0,36;1,04;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,31
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;25,00;10:30;24;24;50,00%;1,18;0,68;0,03;-1,78;3;0,38;-0,32;1,18;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,99
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;30,00;10:00;24;24;41,67%;0,85;-0,39;-0,02;-2,05;6;0,22;-0,18;1,19;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,44
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;30,00;10:05;24;24;50,00%;0,85;-0,42;-0,02;-1,85;5;0,21;-0,24;0,85;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,69
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;30,00;10:10;24;24;50,00%;1,04;0,13;0,01;-1,89;5;0,25;-0,24;1,04;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,30
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;30,00;10:15;24;24;50,00%;1,66;1,86;0,08;-1,69;6;0,39;-0,23;1,66;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;29,07
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;30,00;10:20;24;24;54,17%;1,71;2,11;0,09;-1,56;4;0,39;-0,27;1,45;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;29,82
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;30,00;10:25;24;24;58,33%;1,37;1,19;0,05;-1,45;3;0,31;-0,32;0,98;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,40
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;30,00;10:30;24;24;50,00%;1,12;0,40;0,02;-1,65;3;0,31;-0,28;1,12;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,41
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;35,00;10:00;24;24;41,67%;0,80;-0,47;-0,02;-1,90;6;0,19;-0,17;1,12;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,18
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;35,00;10:05;24;24;50,00%;0,81;-0,50;-0,02;-1,73;5;0,18;-0,22;0,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,45
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;35,00;10:10;24;24;50,00%;0,99;-0,03;-0,00;-1,76;5;0,21;-0,21;0,99;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,85
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;35,00;10:15;24;24;50,00%;1,57;1,45;0,06;-1,59;6;0,33;-0,21;1,57;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;28,05
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;35,00;10:20;24;24;54,17%;1,62;1,67;0,07;-1,48;4;0,34;-0,24;1,37;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;28,77
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;35,00;10:25;24;24;58,33%;1,31;0,87;0,04;-1,39;3;0,27;-0,29;0,93;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,63
USDJPY;1m;cortos / SELL;Reversal Original;7;09:55;;;;;;35,00;10:30;24;24;50,00%;1,07;0,20;0,01;-1,56;3;0,27;-0,25;1,07;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,90
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;5,00;10:00;24;24;37,50%;1,14;1,52;0,06;-6,74;6;1,34;-0,70;1,91;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;20,73
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;5,00;10:05;24;24;43,48%;1,41;3,92;0,16;-5,06;6;1,35;-0,74;1,83;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;26,09
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;5,00;10:10;24;24;45,83%;1,80;7,92;0,33;-5,04;5;1,61;-0,76;2,13;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;33,00
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;5,00;10:15;24;24;50,00%;2,85;16,88;0,70;-4,02;6;2,16;-0,76;2,85;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,14;50,49
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;5,00;10:20;24;24;50,00%;2,78;17,38;0,72;-4,20;6;2,26;-0,81;2,78;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,15;50,23
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;5,00;10:25;24;24;50,00%;2,14;12,12;0,50;-4,60;6;1,89;-0,88;2,14;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,10;39,93
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;5,00;10:30;24;24;43,48%;1,71;8,12;0,34;-5,22;6;1,95;-0,88;2,23;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;32,34
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;10,00;10:00;24;24;41,67%;1,04;0,24;0,01;-4,99;6;0,64;-0,44;1,45;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;19,74
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;10,00;10:05;24;24;47,83%;1,10;0,67;0,03;-4,36;6;0,66;-0,55;1,20;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;21,08
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;10,00;10:10;24;24;50,00%;1,41;2,63;0,11;-4,00;5;0,75;-0,53;1,41;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;25,66
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;10,00;10:15;24;24;54,17%;2,29;7,89;0,33;-3,37;6;1,08;-0,55;1,94;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;38,13
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;10,00;10:20;24;24;58,33%;2,45;9,02;0,38;-2,67;3;1,09;-0,62;1,75;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;41,10
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;10,00;10:25;24;24;58,33%;1,88;6,12;0,26;-3,00;3;0,93;-0,70;1,34;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;33,48
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;10,00;10:30;24;24;52,17%;1,52;3,79;0,16;-3,95;3;0,93;-0,67;1,39;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;27,62
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;15,00;10:00;24;24;41,67%;1,04;0,18;0,01;-3,31;6;0,43;-0,29;1,46;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;20,99
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;15,00;10:05;24;24;47,83%;1,02;0,11;0,00;-2,91;6;0,44;-0,40;1,12;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;21,12
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;15,00;10:10;24;24;50,00%;1,23;1,11;0,05;-2,97;5;0,50;-0,41;1,23;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,62
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;15,00;10:15;24;24;54,17%;1,97;4,59;0,19;-2,59;6;0,72;-0,43;1,66;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;33,14
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;15,00;10:20;24;24;58,33%;2,15;5,43;0,23;-2,33;3;0,72;-0,47;1,54;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;35,63
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;15,00;10:25;24;24;58,33%;1,76;3,77;0,16;-1,98;3;0,62;-0,50;1,26;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;31,32
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;15,00;10:30;24;24;52,17%;1,48;2,41;0,10;-2,41;3;0,62;-0,46;1,36;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;27,39
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;20,00;10:00;24;24;41,67%;0,97;-0,11;-0,00;-2,73;6;0,32;-0,24;1,35;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,71
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;20,00;10:05;24;24;47,83%;0,90;-0,41;-0,02;-2,43;6;0,33;-0,34;0,98;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,45
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;20,00;10:10;24;24;50,00%;1,08;0,34;0,01;-2,48;5;0,38;-0,35;1,08;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,17
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;20,00;10:15;24;24;54,17%;1,73;2,94;0,12;-2,19;6;0,54;-0,37;1,46;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,05
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;20,00;10:20;24;24;58,33%;1,88;3,57;0,15;-1,99;3;0,54;-0,40;1,35;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;32,11
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;20,00;10:25;24;24;58,33%;1,52;2,24;0,09;-1,82;3;0,47;-0,43;1,09;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;28,12
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;20,00;10:30;24;24;52,17%;1,24;1,06;0,04;-2,31;3;0,46;-0,41;1,13;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,25
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;25,00;10:00;24;24;41,67%;0,90;-0,29;-0,01;-2,38;6;0,26;-0,20;1,26;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,49
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;25,00;10:05;24;24;47,83%;0,90;-0,33;-0,01;-2,14;6;0,27;-0,27;0,98;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,74
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;25,00;10:10;24;24;50,00%;1,10;0,32;0,01;-2,18;5;0,30;-0,27;1,10;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,60
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;25,00;10:15;24;24;54,17%;1,75;2,40;0,10;-1,95;6;0,43;-0,29;1,48;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,00
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;25,00;10:20;24;24;58,33%;1,80;2,70;0,11;-1,80;3;0,43;-0,34;1,29;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,83
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;25,00;10:25;24;24;58,33%;1,44;1,60;0,07;-1,66;3;0,37;-0,36;1,03;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,07
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;25,00;10:30;24;24;52,17%;1,17;0,66;0,03;-1,90;3;0,37;-0,35;1,07;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,80
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;30,00;10:00;24;24;41,67%;0,84;-0,41;-0,02;-2,15;6;0,21;-0,18;1,17;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,25
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;30,00;10:05;24;24;47,83%;0,85;-0,44;-0,02;-1,95;6;0,22;-0,24;0,92;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,52
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;30,00;10:10;24;24;50,00%;1,04;0,10;0,00;-1,99;5;0,25;-0,24;1,04;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,09
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;30,00;10:15;24;24;54,17%;1,65;1,83;0,08;-1,79;6;0,36;-0,26;1,39;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;28,81
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;30,00;10:20;24;24;58,33%;1,70;2,09;0,09;-1,66;3;0,36;-0,30;1,21;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;29,60
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;30,00;10:25;24;24;58,33%;1,36;1,16;0,05;-1,55;3;0,31;-0,32;0,97;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,18
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;30,00;10:30;24;24;52,17%;1,11;0,38;0,02;-1,75;3;0,31;-0,30;1,02;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,23
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;35,00;10:00;24;24;41,67%;0,79;-0,49;-0,02;-1,99;6;0,18;-0,17;1,10;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,01
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;35,00;10:05;24;24;47,83%;0,80;-0,52;-0,02;-1,82;6;0,19;-0,22;0,87;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;20,29
USDJPY;1m;cortos / SELL;Reversal Original;8;09:55;;;;;;35,00;10:10;24;24;50,00%;0,98;-0,05;-0,00;-1,85;5;0,22;-0,22;0,98;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,70
